actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,"Some accounts made “personal” comments alongside the links they shared, likely to appear more individual",,,,"5. Evading detection > 5.2 Camouflaging content > 5.2.5 Making ""personal"" comments as camouflage",meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,Route traffic through proxy IP in Croatia,,,,5. Evading detection > 5.5 Obfuscating infrastructure > 5.5.1 Using proxy IP in target country,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,Sharing on Facebook and liking comments made by other fake accounts,,,,6. Indiscriminate engagement > 6.2 Amplifying with likely fake accounts on social media > 6.2.1 Amplifying with likely fake accounts on Facebook,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,"About 20 USD in spending for ads on Facebook, paid for in US Dollars",,,,7. Targeted engagement > 7.1 Running ads > 7.1.1 Advertising to promote content,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,About 100 accounts followed one or more of these Pages,,,,7. Targeted engagement > 7.2 Engaging with users outside the operation > 7.2.2 Acquiring Page followers,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,About 150 accounts followed one or more of these Instagram accounts,,,,7. Targeted engagement > 7.2 Engaging with users outside the operation > 7.2.4 Acquiring Instagram followers,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,Posting into Groups focused on regional politics,,,,7. Targeted engagement > 7.3 Engaging with specific audience > 7.3.2 Posting into specifically themed Groups,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,Commenting on news and political Pages in Croatia,,,,7. Targeted engagement > 7.3 Engaging with specific audience > 7.3.3 Commenting on specific posts,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,Directing audience towards Telegram channels,,,,7. Targeted engagement > 7.5 Directing online traffic > 7.5.1 Directing audience to other social media,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,Directing audience towards websites,,,,7. Targeted engagement > 7.5 Directing online traffic > 7.5.2 Directing audience to website,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,"The network commented positively on the official Pages for the Croatian Democratic Union or the HDZ party, its politicians and candidates — both national and local",,,,7. Targeted engagement > 7.6 Posting about individuals or institutions > 7.6.2 Posting positive content about named individuals institutions,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,"The network commented critically about opposition figures, the President of Croatia and his Social Democratic Party",,,,7. Targeted engagement > 7.6 Posting about individuals or institutions > 7.6.1 Posting negative content about named individuals or institutions,meta_kill_chain,,,2026-09-11
Croatia Based CIB Network,influence_operation,meta,Q1_2024_Croatia_Based_CIB_Network,2024-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2024/Q1_2024_Croatia_Based_CIB_Network.csv,behavior,The network changed various fake accounts' names and profile pictures after public reporting surfaces,,,,9. Enabling longevity > 9.5 Replacing infrastructure > 9.5.1 Changing social media accounts,meta_kill_chain,,,2026-09-11
